"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Saint Joseph's University","5600 City Avenue, Philadelphia, Pennsylvania 19131-1395","www.sju.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Large","Yes","8415","5377","80%","NA","Fall 2010","$36,058","-","215770","00336700"
"Saint Vincent College","300 Fraser Purchase Rd, Latrobe, Pennsylvania 15650-2690","https://www.stvincent.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Master's degree|Doctor's degree - professional practice","Suburb: Large","Yes","1836","1646","73%","18%","Fall 2010","$22,903","-","215798","00336800"
"Saint Vincent Seminary","300 Fraser Purchase Rd, Latrobe, Pennsylvania 15650-2690","www.saintvincentseminary.edu","4-year, Private not-for-profit","Master's degree","Suburb: Large","Yes","45","","NA","NA","Fall 2010","NA","-","215813","00336800"
"Salus University","8360 Old York Rd, Elkins Park, Pennsylvania 19027-6262","https://www.Salus.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice|Doctor's degree - other","Suburb: Large","No","1108","","NA","NA","Fall 2010","NA","-","214564","00331100"
"Schuylkill Technology Center","101 Technology Dr, Frackville, Pennsylvania 17931","www.stcenters.org","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Fringe","No","44","44","95%","5%","2013-14","$11,923","Licensed Practical/Vocational Nurse Training","215886","02251200"
"Seton Hill University","1 Seton Hill Drive, Greensburg, Pennsylvania 15601","www.setonhill.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","Yes","2404","2055","56%","35%","Fall 2010","$23,228","-","215947","00336200"
"Sharon Regional Health System School of Nursing","740 E State St, Sharon, Pennsylvania 16146","sharonregional.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","26","26","85%","NA","2013-14","$20,847","-","215983","00657800"
"Shippensburg University of Pennsylvania","1871 Old Main Drive, Shippensburg, Pennsylvania 17257-2299","www.ship.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Town: Fringe","Yes","6972","5896","56%","33%","Fall 2010","$18,342","-","216010","00332600"
"Slippery Rock University of Pennsylvania","1 Morrow Way, Slippery Rock, Pennsylvania 16057-1383","www.sru.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Town: Distant","Yes","8854","7637","68%","22%","Fall 2010","$17,443","-","216038","00332700"
"Somerset County Technology Center","281 Technology Dr, Somerset, Pennsylvania 15501","www.sctc.net/dnn/","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Fringe","No","63","63","65%","NA","2013-14","$10,820","Licensed Practical/Vocational Nurse Training","457943","04149800"
"Somerset County Technology Center - Bedford Site","1 Corporate Drive, Suite 102, Bedford, Pennsylvania 15522","www.sctc.net","< 2-year, Public","One but less than two years certificate","Rural: Fringe","No","","","NA","NA","2013-14","NA","Licensed Practical/Vocational Nurse Training","45794301","04149801"
"South Hills Beauty Academy Inc","3269 W Liberty Ave, Pittsburgh, Pennsylvania 15216","www.shnhbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","125","125","89%","NA","2013-14","$14,472","Cosmetology/Cosmetologist, General","216074","01292900"
"South Hills School of Business & Technology","480 Waupelani Dr, State College, Pennsylvania 16801-4516","www.southhills.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Small","No","492","492","59%","1%","Fall 2013","$17,619","-","216083","01326300"
"South Hills School of Business and Technology-Altoona","508 58th Street, Altoona, Pennsylvania 16602","https://www.southhills.edu","2-year, Private for-profit","Associate's degree","City: Small","No","","","NA","NA","Fall 2013","NA","-","21608301","01326304"
"St Lukes Hospital School of Nursing","801 Ostrum Street, Bethlehem, Pennsylvania 18015","www.sonstlukes.org","< 2-year, Private not-for-profit","One but less than two years certificate","Suburb: Large","Yes","112","112","NA","NA","2013-14","NA","-","216162","00657400"
"St Margaret School of Nursing","221 Seventh Street, Suite 100, Pittsburgh, Pennsylvania 15238-3250","www.upmc.com/stmargson","2-year, Private not-for-profit","Two but less than 4 years certificate","Suburb: Large","No","71","71","22%","33%","Fall 2013","$21,809","-","213622","00655100"
"Star Career Academy-Philadelphia","2371 Welsh Road, Philadelphia, Pennsylvania 19114-2206","starcareer.edu/campuses/philadelphia-pa-campus/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","","","NA","NA","2013-14","NA","Medical/Clinical Assistant","383899",""
"Strayer University-Allentown Campus","3800 Sierra Cir Ste 300, Center Valley, Pennsylvania 18034","www.strayer.edu/pennsylvania/allentown","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","44378406","00145976"
"Strayer University-Center City Campus","1601 Cherry St Ste 100, Philadelphia, Pennsylvania 19102","www.strayer.edu/pennsylvania/center-city","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","No","","","NA","NA","Fall 2010","NA","-","44378403","00145947"
"Strayer University-Delaware County Campus","760 W Sproul Rd, Suite 200, Springfield, Pennsylvania 19064","www.strayer.edu/pennsylvania/delaware-county","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","44378401","00145936"
"Strayer University-Lower Bucks County Campus","3800 Horizon Boulevard, Suite 100, Feasterville Trevose, Pennsylvania 19053","www.strayer.edu/pennsylvania/lower-bucks-county","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","44378404",""
"Strayer University-Pennsylvania","3800 Horizon Blvd Ste 100, Trevose, Pennsylvania 19053","https://www.strayer.edu/campus-locations/pennsylvania/lower-bucks-county","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","2177","1753","0%","NA","Fall 2010","$25,763","-","443784","00145935"
"Strayer University-Warrendale Campus","802 Warrendale Village Drive, Warrendale, Pennsylvania 15086","www.strayer.edu/pennsylvania/warrendale","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","44378405","00145950"
"Studio Incamminati","340 North 12th Street, Suite 400, Philadelphia, Pennsylvania 19107-1105","www.studioincamminati.org","2-year, Private not-for-profit","Two but less than 4 years certificate","City: Large","No","39","39","NA","NA","Fall 2013","NA","-","485856","04232000"
"Susquehanna County Career and Technology Center","2380 Elk Lake School Road, Springville, Pennsylvania 18844","www.scctc-school.org","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Rural: Distant","No","66","66","91%","NA","2013-14","$4,634","Licensed Practical/Vocational Nurse Training","441672","03561400"
"Susquehanna University","514 University Ave, Selinsgrove, Pennsylvania 17870-1025","www.susqu.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Town: Distant","Yes","2195","2195","74%","NA","Fall 2010","$26,561","-","216278","00336900"
"Swarthmore College","500 College Ave, Swarthmore, Pennsylvania 19081","www.swarthmore.edu","4-year, Private not-for-profit","Bachelor's degree","Suburb: Large","Yes","1543","1543","94%","NA","Fall 2010","$19,641","-","216287","00337000"
"Talmudical Yeshiva of Philadelphia","6063 Drexel Rd, Philadelphia, Pennsylvania 19131","www.yiml.org/typ/Talmudical_Yeshiva_of_Philadelphia/NetPriceCalculator/","4-year, Private not-for-profit","Bachelor's degree","City: Large","Yes","124","124","59%","41%","Fall 2010","$9,731","-","216311","01252300"
"Temple University","1801 North Broad Street, Philadelphia, Pennsylvania 19122-6096","www.temple.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","39296","29275","71%","18%","Fall 2010","$21,237","-","216339","00337100"
"Thaddeus Stevens College of Technology","750 E King St, Lancaster, Pennsylvania 17602-3198","www.stevenscollege.edu","2-year, Public","One but less than two years certificate|Associate's degree","City: Small","Yes","1097","1097","61%","NA","Fall 2013","$5,341","-","216296","00791200"
"The  Beauty Institute","1921 Union Blvd, Allentown, Pennsylvania 18109-1629","www.thebeautyinstituteskp.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","30","30","72%","NA","2013-14","$13,690","Cosmetology/Cosmetologist, General","210711","02144000"
"The Art Institute of Philadelphia","1622 Chestnut Street, Philadelphia, Pennsylvania 19103-5198","www.artinstitutes.edu/philadelphia/","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","Yes","1071","1071","34%","2%","Fall 2010","$23,991","-","210942","00835000"
"The Art Institute of Pittsburgh","1400 Penn Avenue, Pittsburgh, Pennsylvania 15222","www.artinstitutes.edu/pittsburgh","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","Yes","654","654","30%","NA","Fall 2010","$22,253","-","210960","00747000"
"The Art Institute of Pittsburgh-Online Division","1400 Penn Avenue, Pittsburgh, Pennsylvania 15222-4332","www.aionline.edu/","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","4675","4675","11%","NA","Fall 2010","$19,475","-","451662","00747000"
"The Art Institutes of York-PA","1409 Williams Rd, York, Pennsylvania 17402-9012","www.artinstitutes.edu/york","4-year, Private for-profit","Associate's degree|Bachelor's degree","Suburb: Midsize","No","89","89","44%","3%","Fall 2010","NA","-","210906","02557800"
"The Beauty Institute-Ambler","50 E. Butler Pike, Ambler, Pennsylvania 19002","ambler.thebeautyinstituteskp.edu/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","101","101","72%","NA","2013-14","$15,002","Cosmetology/Cosmetologist, General","210784","02206200"
"The Beauty School","344 Stroud Mall Road Suite 308, Stroudsburg, Pennsylvania 18360-1720","www.thebeautyinstituteskp.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Small","No","27","27","76%","NA","2013-14","$16,397","Cosmetology/Cosmetologist, General","216223","02206300"
"The Restaurant School at Walnut Hill College","4207 Walnut St, Philadelphia, Pennsylvania 19104","www.walnuthillcollege.edu","4-year, primarily associate's, Private for-profit","Associate's degree|Bachelor's degree","City: Large","Yes","428","428","54%","NA","Fall 2010","$30,836","-","215637","02192800"
"The Salon Professional Academy-Altoona","415 D Orchard Avenue, Altoona, Pennsylvania 16601-2419","www.tspaaltoona.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Small","No","65","65","75%","NA","2013-14","$6,308","Cosmetology/Cosmetologist, General","215530","00895500"
"The University of the Arts","320 South Broad St, Philadelphia, Pennsylvania 19102-4901","www.uarts.edu","4-year, Private not-for-profit","Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","1917","1721","62%","NA","Fall 2010","$33,394","-","215105","00335000"
"The Workforce Institute's City College","4322 N. 5th Street, Philadelphia, Pennsylvania 19140","citycollege-careers.org/","2-year, Private not-for-profit","Less than one year certificate|Associate's degree","City: Large","No","31","31","45%","NA","Fall 2013","$15,399","-","214023","03109100"
"Theological Seminary of the Reformed Episcopal Church","826 Second Avenue, Blue Bell, Pennsylvania 19422-1257","www.reseminary.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree","Suburb: Large","Yes","23","","NA","NA","Fall 2010","NA","-","216348","00337500"
"Thiel College","75 College Ave, Greenville, Pennsylvania 16125-2181","www.thiel.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Town: Fringe","Yes","894","894","42%","NA","Fall 2010","$23,020","-","216357","00337600"
"Thomas Jefferson University","1020 Walnut Street, Philadelphia, Pennsylvania 19107","www.jefferson.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","3887","831","NA","NA","Fall 2010","NA","-","216366","01239300"
"Toni&Guy Hairdressing Academy","9912 E. Roosevelt Blvd, Philadelphia, Pennsylvania 19115","www.tghairacademy.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","","","NA","NA","2013-14","NA","Cosmetology/Cosmetologist, General","21078401","02206201"
"Triangle Tech Inc-Bethlehem","3184 Airport Road, Bethlehem, Pennsylvania 18017","www.triangle-tech.edu","2-year, Private for-profit","Associate's degree","City: Small","No","114","114","75%","NA","Fall 2013","$19,630","-","448859","02129003"
"Triangle Tech Inc-Dubois","225 Tannery Row Road, Falls Creek, Pennsylvania 15840-3333","www.triangle-tech.edu","2-year, Private for-profit","Associate's degree","Rural: Fringe","No","149","149","80%","NA","Fall 2013","$17,320","-","216454","02174400"
"Triangle Tech Inc-Erie","2000 Liberty Street, Erie, Pennsylvania 16502-2594","www.triangle-tech.edu","2-year, Private for-profit","Associate's degree","City: Small","No","99","99","81%","NA","Fall 2013","$17,050","-","216427","02090200"
"Triangle Tech Inc-Greensburg","222 E Pittsburgh St Ste A, Greensburg, Pennsylvania 15601-3304","www.triangle-tech.edu","2-year, Private for-profit","Associate's degree","Suburb: Large","No","159","159","86%","NA","Fall 2013","$14,991","-","216445","02129000"
"Triangle Tech Inc-Pittsburgh","1940 Perrysville Avenue, Pittsburgh, Pennsylvania 15214-3897","www.triangle-tech.edu","2-year, Private for-profit","Associate's degree","City: Large","No","153","153","65%","NA","Fall 2013","$19,838","-","216436","00783900"
"Triangle Tech Inc-Sunbury","191 Performance Road, Sunbury, Pennsylvania 17801","www.triangle-tech.edu","2-year, Private for-profit","Associate's degree","Rural: Fringe","No","96","96","70%","NA","Fall 2013","$18,606","-","443377","02174401"
"Trinity Episcopal School for Ministry","311 Eleventh St, Ambridge, Pennsylvania 15003-2397","www.tsm.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree","Suburb: Large","No","175","","NA","NA","Fall 2010","NA","-","216463","02299300"
"United Lutheran Seminary","61 Seminary Ridge, Gettysburg, Pennsylvania 17325-1795","www.newschooloftheology.info/","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Small","Yes","113","","NA","NA","Fall 2010","NA","-","213631","00329100"
"Universal Technical Institute of Pennsylvania Inc","750 Pennsylvania Drive, Exton, Pennsylvania 19341","www.uti.edu/","2-year, Private for-profit","One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","1460","1460","62%","NA","Fall 2013","$17,683","Automobile/Automotive Mechanics Technology/Technician","445799","02362002"
"University of Pennsylvania","34th & Spruce Street, Philadelphia, Pennsylvania 19104-6303","www.upenn.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","24960","11716","95%","NA","Fall 2010","$22,944","-","215062","00337800"
"University of Phoenix-Pennsylvania","30 S 17th St, Philadelphia, Pennsylvania 19103","www.phoenix.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","City: Large","No","248","241","9%","NA","Fall 2010","$17,791","-","484783","42098854"
"University of Pittsburgh Medical Center-Shadyside School of Nursing","5230 Centre Ave, Pittsburgh, Pennsylvania 15232","www.upmc.com/shyson","2-year, Private not-for-profit","Two but less than 4 years certificate","City: Large","No","126","126","50%","NA","Fall 2013","$19,123","-","215974","00657700"
"University of Pittsburgh-Bradford","300 Campus Drive, Bradford, Pennsylvania 16701","www.upb.pitt.edu/","4-year, Public","Associate's degree|Bachelor's degree","Town: Remote","Yes","1465","1465","50%","NA","Fall 2010","$17,018","-","215266","00337903"
"University of Pittsburgh-Greensburg","150 Finoli Drive, Greensburg, Pennsylvania 15601-5860","www.greensburg.pitt.edu/","4-year, Public","Less than one year certificate|Bachelor's degree","Suburb: Large","Yes","1520","1520","58%","NA","Fall 2010","$16,720","-","215275","00337904"
"University of Pittsburgh-Johnstown","450 Schoolhouse Road, Johnstown, Pennsylvania 15904","www.upj.pitt.edu","4-year, Public","Less than one year certificate|Associate's degree|Bachelor's degree","Suburb: Small","Yes","2769","2769","53%","NA","Fall 2010","$17,804","-","215284","00337902"
"University of Pittsburgh-Pittsburgh Campus","4200 Fifth Avenue, Pittsburgh, Pennsylvania 15260","www.pitt.edu","4-year, Public","Less than one year certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","28664","19123","81%","NA","Fall 2010","$23,572","-","215293","00337900"
"University of Pittsburgh-Titusville","504 East Main Street, Titusville, Pennsylvania 16354","www.upt.pitt.edu","2-year, Public","Associate's degree","Town: Distant","Yes","332","332","17%","36%","Fall 2013","$16,828","-","215309","00337901"
"University of Scranton","800 Linden Street, Scranton, Pennsylvania 18510-4629","www.scranton.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Small","Yes","5380","3867","79%","NA","Fall 2010","$33,701","-","215929","00338400"
"University of the Sciences","600 South 43rd Street, Philadelphia, Pennsylvania 19104-4495","www.usciences.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","2541","1344","70%","NA","Fall 2010","$34,796","-","215132","00335300"
"University of Valley Forge","1401 Charlestown Road, Phoenixville, Pennsylvania 19460-2373","www.valleyforge.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","Yes","877","810","39%","7%","Fall 2010","$21,437","-","216542","00330600"
"Ursinus College","601 E. Main St, Collegeville, Pennsylvania 19426-1000","www.ursinus.edu","4-year, Private not-for-profit","Bachelor's degree","Suburb: Large","Yes","1556","1556","78%","NA","Fall 2010","$31,537","-","216524","00338500"
"Valley Forge Military College","1001 Eagle Rd, Wayne, Pennsylvania 19087-3695","www.vfmac.edu","2-year, Private not-for-profit","Associate's degree|Two but less than 4 years certificate","Suburb: Large","Yes","249","249","26%","74%","Fall 2013","$36,975","-","216551","00338600"
"Venango County Area Vocational Technical School","1 Vo-Tech Dr, Oil City, Pennsylvania 16301","www.vtc1.org","< 2-year, Public","One but less than two years certificate","Town: Remote","No","51","51","56%","NA","2013-14","$11,765","Licensed Practical/Vocational Nurse Training","418524","02306200"
"Venus Beauty Academy","1033 Chester Pke, Sharon Hill, Pennsylvania 19079","www.venusbeautyacademy.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","114","114","67%","NA","2013-14","$21,857","Cosmetology/Cosmetologist, General","216579","02061000"
"Vet Tech Institute","125 Seventh St, Pittsburgh, Pennsylvania 15222-3400","www.vettechinstitute.edu","2-year, Private for-profit","Associate's degree","City: Large","No","329","329","71%","NA","Fall 2013","$13,297","-","213914","00856800"
"Villanova University","800 Lancaster Avenue, Villanova, Pennsylvania 19085-1699","www.villanova.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","10842","6999","90%","NA","Fall 2010","$33,270","-","216597","00338800"
"Villanova University - Summer Music Studies Program","800 East Lancaster Avenue, Villanova, Pennsylvania 19085-3699","www.uarts.edu/academics/music/mm-music-education","4-year, Private not-for-profit","Master's degree","Suburb: Large","","","","NA","NA","Fall 2010","NA","-","21510501","00335001"
"Washington & Jefferson College","60 S Lincoln St, Washington, Pennsylvania 15301","www.washjeff.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","Yes","1406","1396","76%","22%","Fall 2010","$27,139","-","216667","00338900"
"Washington Hospital School of Nursing","155 Wilson Ave, Washington, Pennsylvania 15301","www.washingtonhospital.org","2-year, Private not-for-profit","Two but less than 4 years certificate","Suburb: Large","No","50","50","NA","NA","Fall 2013","NA","-","216630","00658200"
"Washington Hospital School of Radiologic Technology","155 Wilson Ave, Washington, Pennsylvania 15301","www.washingtonhospital.org","2-year, Private not-for-profit","Two but less than 4 years certificate","Suburb: Large","No","14","14","NA","NA","Fall 2013","NA","-","216649","00658202"
"Waynesburg University","51 W College St, Waynesburg, Pennsylvania 15370-1257","www.waynesburg.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Town: Distant","Yes","1805","1400","60%","NA","Fall 2010","$18,504","-","216694","00339100"
"Welder Training and Testing Institute","729 E. Highland Street, Allentown, Pennsylvania 18109-3253","www.welderinstitute.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","68","68","86%","NA","2013-14","$16,751","Welding Technology/Welder","216746","01162200"
"West Chester University of Pennsylvania","University Avenue and High Street, West Chester, Pennsylvania 19383","www.wcupa.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree","Suburb: Large","Yes","17005","14397","70%","21%","Fall 2010","$18,651","-","216764","00332800"
"Western Area Career & Technology Center","688 Western Avenue, Canonsburg, Pennsylvania 15317","www.wactc.net","< 2-year, Public","One but less than two years certificate","Rural: Fringe","No","113","113","58%","NA","2013-14","$9,127","Licensed Practical/Vocational Nurse Training","368407","02350100"
"Western Pennsylvania Hospital School of Nursing","4900 Friendship Ave, Pittsburgh, Pennsylvania 15224","www.ahn.org/education/west-penn-hospital-school-nursing","2-year, Private not-for-profit","Two but less than 4 years certificate","City: Large","Yes","109","109","83%","NA","Fall 2013","$16,788","-","216773","00658300"
"Westminster College","319 South Market  Street, New Wilmington, Pennsylvania 16172","www.westminster.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Town: Fringe","Yes","1258","1174","71%","14%","Fall 2010","$20,869","-","216807","00339200"
"Westminster Theological Seminary","2960 W Church Rd, Glenside, Pennsylvania 19038","https://www.wts.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","505","","NA","NA","Fall 2010","NA","-","216816","00339300"
"Westmoreland County Community College","145 Pavilion Lane, Youngwood, Pennsylvania 15697-1895","https://westmoreland.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","5554","5554","14%","18%","Fall 2013","$5,814","-","216825","01017600"
"Widener University","One University Place, Chester, Pennsylvania 19013-5792","www.widener.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","6402","3597","57%","24%","Fall 2010","$28,335","-","216852","00331300"
"Wilkes University","84 West South Street, Wilkes-Barre, Pennsylvania 18766","www.wilkes.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","5552","2561","62%","29%","Fall 2010","$25,025","-","216931","00339400"
"Wilkes-Barre Area Career and Technical Center Practical Nursing","350 Jumper Rd, Wilkes Barre, Pennsylvania 18705-0699","www.wbpracnsg.com","< 2-year, Public","One but less than two years certificate","Suburb: Large","No","147","147","85%","NA","2013-14","$12,221","Licensed Practical/Vocational Nurse Training","365383","02529800"
"Wilson College","1015 Philadelphia Ave, Chambersburg, Pennsylvania 17201-1285","www.wilson.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Small","Yes","1097","747","59%","NA","Fall 2010","$20,598","-","217013","00339600"
"Winebrenner Theological Seminary -","3583 Scotland Road, Scotland, Pennsylvania 17254-0473","www.winebrenner.edu","4-year, Private not-for-profit","Master's degree","Suburb: Small","","","","NA","NA","Fall 2010","NA","-","20651601","00406001"
"Won Institute of Graduate Studies","137 S Easton Rd, Glenside, Pennsylvania 19038-4535","www.woninstitute.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree","Suburb: Large","No","74","","NA","NA","Fall 2010","NA","-","442064","03949300"
"Wyotech-Blairsville","500 Innovation Drive, Blairsville, Pennsylvania 15717-1301","https://www.wyotech.edu/campus/blairsville","2-year, Private not-for-profit","One but less than two years certificate|Associate's degree","Town: Fringe","Yes","479","479","75%","NA","Fall 2013","$24,758","Diesel Mechanics Technology/Technician","441089","00915705"
"Yeshivath Beth Moshe","930 Hickory St, Scranton, Pennsylvania 18505-2196","yeshivabethmoshe.com","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Small","Yes","45","44","15%","65%","Fall 2010","$9,965","-","217040","01313400"
"York College of Pennsylvania","441 Country Club Rd, York, Pennsylvania 17403-3651","www.ycp.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Suburb: Midsize","Yes","4503","4288","61%","30%","Fall 2010","$22,318","-","217059","00339900"
"York County School of Technology-Adult & Continuing Education","2179 S Queen St, York, Pennsylvania 17402-4696","www.ytech.edu","< 2-year, Public","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","193","193","55%","NA","2013-14","$8,533","Practical Nursing, Vocational Nursing and Nursing Assistants, Other","418409","00536500"
"YTI Career Institute - Altoona","2900 Fairway Drive, Altoona, Pennsylvania 16602-4457","www.yti.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Small","No","","","NA","NA","Fall 2013","NA","Medical/Clinical Assistant","37593901",""
"YTI Career Institute-Altoona","2900 Fairway Dr, Altoona, Pennsylvania 16602","www.yti.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","226","226","62%","NA","Fall 2013","$9,008","Medical/Clinical Assistant","375939","03081900"
"YTI Career Institute-York","1405 Williams Road, York, Pennsylvania 17402","www.yti.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Midsize","No","1216","1216","66%","NA","Fall 2013","$13,186","Medical/Clinical Assistant","217077","02127400"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
